0 , 3.30182 , 3.27499 , 
20 , 0.77567 , 0.81532 , 
40 , 0.799908 , 0.766968 , 
60 , 0.567556 , 0.680191 , 
80 , 0.609021 , 0.640478 , 
100 , 0.695793 , 0.639116 , 
120 , 0.564109 , 0.61641 , 
140 , 0.714345 , 0.604452 , 
160 , 0.661346 , 0.600989 , 
180 , 0.600376 , 0.585019 , 
200 , 0.682136 , 0.578472 , 
220 , 0.582795 , 0.583171 , 
240 , 0.723755 , 0.570594 , 
260 , 0.581847 , 0.558315 , 
280 , 0.644472 , 0.591387 , 
300 , 0.630904 , 0.549548 , 
320 , 0.563964 , 0.539401 , 
340 , 0.46668 , 0.52467 , 
360 , 0.598817 , 0.528712 , 
380 , 0.414283 , 0.512216 , 
400 , 0.515566 , 0.50043 , 
420 , 0.45187 , 0.494433 , 
440 , 0.471025 , 0.490936 , 
460 , 0.505494 , 0.483437 , 
480 , 0.53947 , 0.477634 , 
500 , 0.413548 , 0.46639 , 
520 , 0.438026 , 0.464859 , 
540 , 0.479046 , 0.459733 , 
560 , 0.507863 , 0.448068 , 
580 , 0.528567 , 0.454416 , 
600 , 0.541263 , 0.449587 , 
620 , 0.512198 , 0.433893 , 
640 , 0.411683 , 0.433073 , 
660 , 0.390776 , 0.427776 , 
680 , 0.360826 , 0.436198 , 
700 , 0.483354 , 0.420076 , 
720 , 0.350334 , 0.425088 , 
740 , 0.552973 , 0.426928 , 
760 , 0.366321 , 0.411001 , 
780 , 0.364708 , 0.410238 , 
800 , 0.362345 , 0.40594 , 
820 , 0.460472 , 0.412031 , 
840 , 0.449228 , 0.409484 , 
860 , 0.451027 , 0.424406 , 
880 , 0.506308 , 0.40355 , 
900 , 0.476195 , 0.39946 , 
920 , 0.35945 , 0.389244 , 
940 , 0.401332 , 0.386002 , 
960 , 0.447638 , 0.392885 , 
980 , 0.481314 , 0.386198 , 
1000 , 0.426611 , 0.384675 , 
1020 , 0.540183 , 0.376686 , 
1040 , 0.437448 , 0.374671 , 
1060 , 0.316568 , 0.378784 , 
1080 , 0.338513 , 0.373403 , 
1100 , 0.420519 , 0.374595 , 
1120 , 0.359638 , 0.370363 , 
1140 , 0.358675 , 0.365572 , 
1160 , 0.304044 , 0.364558 , 
1180 , 0.418228 , 0.366813 , 
1200 , 0.443482 , 0.365097 , 
