0 , 3.09006 , 3.0307 , 
20 , 1.35533 , 1.42229 , 
40 , 1.40608 , 1.33319 , 
60 , 1.18363 , 1.23701 , 
80 , 1.20132 , 1.19666 , 
100 , 1.23287 , 1.16566 , 
120 , 1.10203 , 1.14957 , 
140 , 1.18307 , 1.12969 , 
160 , 1.14692 , 1.11894 , 
180 , 1.00316 , 1.09922 , 
200 , 1.19147 , 1.07994 , 
220 , 1.00311 , 1.0672 , 
240 , 1.20777 , 1.05404 , 
260 , 1.00387 , 1.04519 , 
280 , 1.03061 , 1.04643 , 
300 , 0.990568 , 1.03371 , 
320 , 1.06862 , 1.01383 , 
340 , 0.978802 , 1.01929 , 
360 , 1.04144 , 1.00243 , 
380 , 0.957617 , 0.994778 , 
400 , 0.9381 , 0.980642 , 
420 , 0.903095 , 0.970766 , 
440 , 0.921292 , 0.963592 , 
460 , 0.857937 , 0.958811 , 
480 , 0.833684 , 0.955145 , 
500 , 1.08179 , 0.989978 , 
520 , 0.793453 , 0.936453 , 
540 , 0.910262 , 0.926893 , 
560 , 0.909701 , 0.923485 , 
580 , 0.952483 , 0.913852 , 
600 , 0.837041 , 0.913602 , 
620 , 0.847638 , 0.905747 , 
640 , 0.988358 , 0.905676 , 
660 , 0.845106 , 0.889142 , 
680 , 0.886559 , 0.904694 , 
700 , 0.864721 , 0.914481 , 
720 , 0.839617 , 0.881909 , 
740 , 0.767595 , 0.875948 , 
760 , 0.782908 , 0.857494 , 
780 , 0.947209 , 0.854937 , 
800 , 0.883948 , 0.847849 , 
820 , 1.01483 , 0.848552 , 
840 , 0.895143 , 0.844027 , 
860 , 0.898057 , 0.83613 , 
880 , 0.747872 , 0.838912 , 
900 , 0.72579 , 0.833072 , 
920 , 0.791698 , 0.829887 , 
940 , 0.836011 , 0.817635 , 
960 , 0.726477 , 0.831749 , 
980 , 0.821162 , 0.823439 , 
1000 , 0.97222 , 0.809138 , 
1020 , 0.773291 , 0.83527 , 
1040 , 0.898676 , 0.814139 , 
1060 , 0.854259 , 0.817471 , 
1080 , 0.922232 , 0.796285 , 
1100 , 0.762131 , 0.818934 , 
1120 , 0.797857 , 0.840735 , 
1140 , 0.836835 , 0.796275 , 
1160 , 0.747202 , 0.785258 , 
1180 , 0.769178 , 0.783759 , 
1200 , 0.917376 , 0.785099 , 
1220 , 0.688679 , 0.77284 , 
1240 , 0.674982 , 0.779184 , 
1260 , 0.816406 , 0.801274 , 
1280 , 0.706299 , 0.762036 , 
1300 , 0.730277 , 0.759219 , 
1320 , 0.681942 , 0.756985 , 
1340 , 0.687922 , 0.771648 , 
1360 , 0.675167 , 0.76797 , 
1380 , 0.697061 , 0.758075 , 
1400 , 0.772016 , 0.798781 , 
