0 , 0.12 , 0.100964 , 
20 , 0.67 , 0.666159 , 
40 , 0.67 , 0.666159 , 
60 , 0.59 , 0.666159 , 
80 , 0.62 , 0.666159 , 
100 , 0.63 , 0.666159 , 
120 , 0.64 , 0.666159 , 
140 , 0.67 , 0.667174 , 
160 , 0.7 , 0.677321 , 
180 , 0.64 , 0.671233 , 
200 , 0.63 , 0.668696 , 
220 , 0.69 , 0.676814 , 
240 , 0.61 , 0.692034 , 
260 , 0.63 , 0.695586 , 
280 , 0.72 , 0.695079 , 
300 , 0.72 , 0.707255 , 
320 , 0.68 , 0.705733 , 
340 , 0.72 , 0.697615 , 
360 , 0.7 , 0.702689 , 
380 , 0.69 , 0.70624 , 
400 , 0.65 , 0.703196 , 
420 , 0.78 , 0.712836 , 
440 , 0.7 , 0.704211 , 
460 , 0.73 , 0.71588 , 
480 , 0.66 , 0.722476 , 
500 , 0.76 , 0.707763 , 
520 , 0.71 , 0.706748 , 
540 , 0.69 , 0.709792 , 
560 , 0.61 , 0.707255 , 
580 , 0.72 , 0.725013 , 
600 , 0.7 , 0.712329 , 
620 , 0.75 , 0.737189 , 
640 , 0.71 , 0.71588 , 
660 , 0.72 , 0.724505 , 
680 , 0.75 , 0.730086 , 
700 , 0.85 , 0.723491 , 
720 , 0.78 , 0.739219 , 
740 , 0.7 , 0.727042 , 
760 , 0.79 , 0.730594 , 
780 , 0.68 , 0.736175 , 
800 , 0.74 , 0.738711 , 
820 , 0.72 , 0.728564 , 
840 , 0.73 , 0.735667 , 
860 , 0.76 , 0.738204 , 
880 , 0.73 , 0.746322 , 
900 , 0.73 , 0.7448 , 
920 , 0.74 , 0.740741 , 
940 , 0.69 , 0.746829 , 
960 , 0.67 , 0.7448 , 
980 , 0.72 , 0.756976 , 
1000 , 0.74 , 0.746829 , 
1020 , 0.76 , 0.750888 , 
1040 , 0.81 , 0.753425 , 
1060 , 0.7 , 0.764079 , 
1080 , 0.69 , 0.743785 , 
1100 , 0.75 , 0.757483 , 
1120 , 0.71 , 0.752917 , 
1140 , 0.88 , 0.761542 , 
1160 , 0.76 , 0.750381 , 
1180 , 0.79 , 0.770167 , 
1200 , 0.79 , 0.751903 , 
1220 , 0.81 , 0.774734 , 
1240 , 0.71 , 0.774734 , 
1260 , 0.72 , 0.768138 , 
1280 , 0.78 , 0.755454 , 
1300 , 0.77 , 0.754439 , 
1320 , 0.8 , 0.770167 , 
1340 , 0.73 , 0.781329 , 
1360 , 0.82 , 0.772197 , 
1380 , 0.77 , 0.770675 , 
1400 , 0.77 , 0.775241 , 
