0 , 0.07 , 0.132927 , 
20 , 0.46 , 0.537291 , 
40 , 0.56 , 0.568239 , 
60 , 0.63 , 0.568747 , 
80 , 0.6 , 0.568239 , 
100 , 0.61 , 0.57382 , 
120 , 0.54 , 0.582445 , 
140 , 0.52 , 0.583968 , 
160 , 0.6 , 0.606291 , 
180 , 0.55 , 0.595637 , 
200 , 0.62 , 0.624556 , 
220 , 0.53 , 0.626585 , 
240 , 0.6 , 0.635211 , 
260 , 0.69 , 0.641806 , 
280 , 0.6 , 0.643328 , 
300 , 0.64 , 0.647387 , 
320 , 0.7 , 0.666667 , 
340 , 0.64 , 0.625571 , 
360 , 0.63 , 0.623541 , 
380 , 0.54 , 0.645358 , 
400 , 0.69 , 0.65652 , 
420 , 0.65 , 0.625063 , 
440 , 0.65 , 0.658549 , 
460 , 0.6 , 0.643328 , 
480 , 0.7 , 0.678843 , 
500 , 0.55 , 0.67377 , 
520 , 0.71 , 0.675799 , 
540 , 0.68 , 0.650939 , 
560 , 0.68 , 0.668189 , 
580 , 0.61 , 0.665652 , 
600 , 0.65 , 0.691527 , 
620 , 0.71 , 0.674784 , 
640 , 0.69 , 0.676306 , 
660 , 0.69 , 0.68899 , 
680 , 0.75 , 0.70066 , 
700 , 0.71 , 0.710299 , 
720 , 0.65 , 0.693049 , 
740 , 0.66 , 0.690005 , 
760 , 0.76 , 0.688483 , 
780 , 0.7 , 0.699138 , 
800 , 0.73 , 0.713344 , 
820 , 0.7 , 0.70827 , 
840 , 0.66 , 0.693049 , 
860 , 0.7 , 0.687976 , 
880 , 0.79 , 0.716895 , 
900 , 0.74 , 0.69102 , 
920 , 0.67 , 0.710807 , 
940 , 0.64 , 0.707255 , 
960 , 0.68 , 0.699645 , 
980 , 0.68 , 0.722476 , 
1000 , 0.7 , 0.690005 , 
1020 , 0.59 , 0.712329 , 
1040 , 0.68 , 0.716388 , 
1060 , 0.62 , 0.736682 , 
1080 , 0.71 , 0.720954 , 
1100 , 0.74 , 0.723491 , 
1120 , 0.79 , 0.731101 , 
1140 , 0.74 , 0.740741 , 
1160 , 0.74 , 0.736175 , 
1180 , 0.67 , 0.720446 , 
1200 , 0.77 , 0.722983 , 
1220 , 0.7 , 0.732116 , 
1240 , 0.63 , 0.743785 , 
1260 , 0.76 , 0.728564 , 
1280 , 0.69 , 0.70827 , 
1300 , 0.69 , 0.738204 , 
1320 , 0.77 , 0.741248 , 
1340 , 0.74 , 0.741248 , 
1360 , 0.73 , 0.74277 , 
1380 , 0.78 , 0.754439 , 
1400 , 0.81 , 0.754439 , 
1420 , 0.79 , 0.732116 , 
1440 , 0.75 , 0.738711 , 
1460 , 0.73 , 0.746829 , 
1480 , 0.79 , 0.758498 , 
1500 , 0.76 , 0.762557 , 
1520 , 0.81 , 0.771689 , 
1540 , 0.79 , 0.763572 , 
1560 , 0.68 , 0.746829 , 
1580 , 0.78 , 0.769153 , 
1600 , 0.75 , 0.761035 , 
1620 , 0.78 , 0.761542 , 
1640 , 0.75 , 0.762557 , 
1660 , 0.77 , 0.753425 , 
1680 , 0.76 , 0.765601 , 
1700 , 0.76 , 0.76966 , 
1720 , 0.73 , 0.768138 , 
1740 , 0.73 , 0.764587 , 
1760 , 0.77 , 0.765601 , 
1780 , 0.74 , 0.766109 , 
1800 , 0.8 , 0.771182 , 
1820 , 0.83 , 0.780315 , 
1840 , 0.82 , 0.778285 , 
1860 , 0.73 , 0.778793 , 
1880 , 0.75 , 0.784373 , 
1900 , 0.76 , 0.767631 , 
1920 , 0.82 , 0.756976 , 
1940 , 0.81 , 0.787925 , 
1960 , 0.78 , 0.770167 , 
1980 , 0.82 , 0.778285 , 
2000 , 0.75 , 0.785895 , 
2020 , 0.84 , 0.776256 , 
2040 , 0.72 , 0.792998 , 
2060 , 0.7 , 0.788432 , 
2080 , 0.83 , 0.785388 , 
2100 , 0.75 , 0.778793 , 
2120 , 0.75 , 0.788432 , 
2140 , 0.8 , 0.789954 , 
2160 , 0.76 , 0.804668 , 
2180 , 0.78 , 0.797565 , 
2200 , 0.86 , 0.792491 , 
2220 , 0.8 , 0.783866 , 
2240 , 0.76 , 0.794013 , 
2260 , 0.84 , 0.771689 , 
2280 , 0.81 , 0.800101 , 
2300 , 0.8 , 0.785388 , 
2320 , 0.71 , 0.801116 , 
2340 , 0.82 , 0.784881 , 
2360 , 0.78 , 0.795535 , 
2380 , 0.74 , 0.800101 , 
2400 , 0.76 , 0.811771 , 
2420 , 0.83 , 0.812278 , 
2440 , 0.82 , 0.807712 , 
2460 , 0.78 , 0.823947 , 
2480 , 0.85 , 0.814307 , 
2500 , 0.87 , 0.805175 , 
2520 , 0.77 , 0.797565 , 
2540 , 0.79 , 0.813293 , 
2560 , 0.81 , 0.809741 , 
2580 , 0.86 , 0.821918 , 
2600 , 0.78 , 0.802131 , 
2620 , 0.89 , 0.819888 , 
2640 , 0.81 , 0.791476 , 
2660 , 0.79 , 0.826484 , 
2680 , 0.85 , 0.809234 , 
2700 , 0.88 , 0.820396 , 
2720 , 0.85 , 0.825469 , 
2740 , 0.81 , 0.828006 , 
2760 , 0.84 , 0.829021 , 
2780 , 0.79 , 0.787925 , 
2800 , 0.83 , 0.821918 , 
2820 , 0.8 , 0.813293 , 
2840 , 0.77 , 0.815322 , 
2860 , 0.81 , 0.830036 , 
2880 , 0.86 , 0.815322 , 
2900 , 0.85 , 0.818366 , 
2920 , 0.82 , 0.822425 , 
2940 , 0.81 , 0.818874 , 
2960 , 0.86 , 0.819888 , 
2980 , 0.81 , 0.817859 , 
3000 , 0.83 , 0.828006 , 
3020 , 0.85 , 0.828513 , 
3040 , 0.82 , 0.831558 , 
3060 , 0.86 , 0.83308 , 
3080 , 0.82 , 0.823947 , 
3100 , 0.8 , 0.825469 , 
3120 , 0.83 , 0.82344 , 
3140 , 0.9 , 0.825977 , 
3160 , 0.81 , 0.831558 , 
3180 , 0.83 , 0.834094 , 
3200 , 0.86 , 0.807204 , 
3220 , 0.87 , 0.836124 , 
3240 , 0.8 , 0.846271 , 
3260 , 0.86 , 0.841705 , 
3280 , 0.85 , 0.808219 , 
3300 , 0.88 , 0.843227 , 
3320 , 0.86 , 0.821918 , 
3340 , 0.93 , 0.842719 , 
3360 , 0.91 , 0.845256 , 
3380 , 0.93 , 0.836124 , 
3400 , 0.89 , 0.845764 , 
3420 , 0.9 , 0.851852 , 
3440 , 0.79 , 0.835616 , 
3460 , 0.92 , 0.851344 , 
3480 , 0.93 , 0.850837 , 
3500 , 0.84 , 0.809741 , 
3520 , 0.88 , 0.845764 , 
3540 , 0.84 , 0.83308 , 
3560 , 0.85 , 0.842719 , 
3580 , 0.89 , 0.842719 , 
3600 , 0.9 , 0.838661 , 
3620 , 0.83 , 0.858955 , 
3640 , 0.83 , 0.841705 , 
3660 , 0.96 , 0.85794 , 
3680 , 0.92 , 0.842719 , 
3700 , 0.85 , 0.851344 , 
3720 , 0.9 , 0.851344 , 
3740 , 0.89 , 0.835109 , 
3760 , 0.9 , 0.841705 , 
3780 , 0.89 , 0.85997 , 
3800 , 0.93 , 0.843734 , 
3820 , 0.83 , 0.832572 , 
3840 , 0.9 , 0.857433 , 
3860 , 0.88 , 0.864028 , 
3880 , 0.84 , 0.85794 , 
3900 , 0.91 , 0.85997 , 
3920 , 0.87 , 0.859462 , 
3940 , 0.79 , 0.86555 , 
3960 , 0.89 , 0.839168 , 
3980 , 0.82 , 0.86555 , 
4000 , 0.91 , 0.844241 , 
4020 , 0.88 , 0.872653 , 
4040 , 0.94 , 0.870624 , 
4060 , 0.88 , 0.860477 , 
4080 , 0.91 , 0.868087 , 
4100 , 0.91 , 0.86555 , 
4120 , 0.89 , 0.863014 , 
4140 , 0.91 , 0.866565 , 
4160 , 0.89 , 0.866565 , 
4180 , 0.89 , 0.875698 , 
4200 , 0.88 , 0.870117 , 
4220 , 0.87 , 0.864536 , 
4240 , 0.87 , 0.852867 , 
4260 , 0.92 , 0.856418 , 
4280 , 0.83 , 0.861492 , 
4300 , 0.94 , 0.877727 , 
4320 , 0.89 , 0.871639 , 
4340 , 0.9 , 0.873668 , 
4360 , 0.87 , 0.878742 , 
4380 , 0.89 , 0.883815 , 
4400 , 0.82 , 0.859462 , 
4420 , 0.91 , 0.878234 , 
4440 , 0.91 , 0.878234 , 
4460 , 0.88 , 0.874176 , 
4480 , 0.91 , 0.879249 , 
4500 , 0.84 , 0.87519 , 
4520 , 0.88 , 0.852867 , 
4540 , 0.9 , 0.878234 , 
4560 , 0.91 , 0.882801 , 
4580 , 0.88 , 0.879249 , 
4600 , 0.85 , 0.874683 , 
4620 , 0.92 , 0.864028 , 
4640 , 0.96 , 0.885845 , 
4660 , 0.94 , 0.875698 , 
4680 , 0.9 , 0.878234 , 
4700 , 0.9 , 0.87722 , 
4720 , 0.91 , 0.867073 , 
4740 , 0.88 , 0.851852 , 
4760 , 0.87 , 0.863521 , 
4780 , 0.89 , 0.873668 , 
4800 , 0.92 , 0.887874 , 
4820 , 0.89 , 0.868087 , 
4840 , 0.89 , 0.88483 , 
4860 , 0.94 , 0.888889 , 
4880 , 0.91 , 0.891426 , 
4900 , 0.94 , 0.901573 , 
4920 , 0.88 , 0.877727 , 
4940 , 0.95 , 0.883308 , 
4960 , 0.93 , 0.869609 , 
4980 , 0.96 , 0.895485 , 
