0 , 2.22166 , 2.25518 , 
20 , 0.672732 , 0.629764 , 
40 , 0.686054 , 0.580568 , 
60 , 0.783709 , 0.546073 , 
80 , 0.456671 , 0.523864 , 
100 , 0.56556 , 0.499872 , 
120 , 0.5781 , 0.485492 , 
140 , 0.355154 , 0.475028 , 
160 , 0.370648 , 0.470686 , 
180 , 0.456221 , 0.456401 , 
200 , 0.572098 , 0.462727 , 
220 , 0.53639 , 0.445809 , 
240 , 0.391012 , 0.441406 , 
260 , 0.459986 , 0.442308 , 
280 , 0.374306 , 0.438634 , 
300 , 0.46226 , 0.425735 , 
320 , 0.316941 , 0.432006 , 
340 , 0.421913 , 0.414844 , 
360 , 0.459942 , 0.411961 , 
380 , 0.478106 , 0.40286 , 
400 , 0.291337 , 0.398445 , 
420 , 0.439783 , 0.394537 , 
440 , 0.323871 , 0.384176 , 
460 , 0.400264 , 0.380477 , 
480 , 0.414811 , 0.376189 , 
500 , 0.391174 , 0.373762 , 
520 , 0.32801 , 0.368273 , 
540 , 0.358993 , 0.36632 , 
560 , 0.457798 , 0.373314 , 
580 , 0.235634 , 0.349462 , 
600 , 0.455786 , 0.359617 , 
620 , 0.360176 , 0.34374 , 
640 , 0.281082 , 0.342729 , 
660 , 0.339505 , 0.336621 , 
680 , 0.332469 , 0.332085 , 
700 , 0.280706 , 0.330304 , 
720 , 0.32793 , 0.347039 , 
740 , 0.400757 , 0.327207 , 
760 , 0.466863 , 0.322709 , 
780 , 0.327172 , 0.324758 , 
800 , 0.284914 , 0.310809 , 
820 , 0.430812 , 0.30855 , 
840 , 0.177153 , 0.311148 , 
860 , 0.340371 , 0.30853 , 
880 , 0.276767 , 0.30031 , 
900 , 0.433214 , 0.308268 , 
920 , 0.353941 , 0.346372 , 
940 , 0.279409 , 0.313635 , 
960 , 0.296542 , 0.288745 , 
980 , 0.24678 , 0.313308 , 
1000 , 0.292633 , 0.300326 , 
1020 , 0.290573 , 0.290648 , 
1040 , 0.323789 , 0.289776 , 
1060 , 0.243813 , 0.29021 , 
1080 , 0.287203 , 0.275361 , 
1100 , 0.304992 , 0.273465 , 
1120 , 0.26797 , 0.270822 , 
1140 , 0.255955 , 0.272014 , 
1160 , 0.225846 , 0.26722 , 
1180 , 0.224758 , 0.275842 , 
1200 , 0.14363 , 0.26654 , 
1220 , 0.204945 , 0.273078 , 
1240 , 0.302421 , 0.26318 , 
1260 , 0.220852 , 0.258009 , 
1280 , 0.217041 , 0.254074 , 
1300 , 0.208224 , 0.251997 , 
1320 , 0.234664 , 0.253076 , 
1340 , 0.209742 , 0.259832 , 
1360 , 0.279253 , 0.248179 , 
1380 , 0.152882 , 0.245299 , 
1400 , 0.234488 , 0.252057 , 
1420 , 0.281515 , 0.25043 , 
1440 , 0.299363 , 0.249176 , 
1460 , 0.154353 , 0.244272 , 
1480 , 0.152531 , 0.237903 , 
1500 , 0.160222 , 0.237287 , 
1520 , 0.236048 , 0.250468 , 
1540 , 0.153273 , 0.247272 , 
1560 , 0.174237 , 0.231125 , 
1580 , 0.236385 , 0.234878 , 
1600 , 0.231402 , 0.23866 , 
1620 , 0.274567 , 0.243623 , 
1640 , 0.245313 , 0.229434 , 
1660 , 0.187101 , 0.226066 , 
1680 , 0.17631 , 0.228974 , 
1700 , 0.188542 , 0.233692 , 
1720 , 0.166584 , 0.221546 , 
1740 , 0.228622 , 0.232135 , 
1760 , 0.246998 , 0.222315 , 
1780 , 0.200433 , 0.221644 , 
1800 , 0.315551 , 0.233369 , 
1820 , 0.136178 , 0.23032 , 
1840 , 0.258064 , 0.214518 , 
1860 , 0.162441 , 0.21117 , 
1880 , 0.193337 , 0.213497 , 
1900 , 0.136711 , 0.212669 , 
1920 , 0.222414 , 0.221527 , 
1940 , 0.241659 , 0.21101 , 
1960 , 0.233574 , 0.211272 , 
1980 , 0.183258 , 0.22184 , 
2000 , 0.21534 , 0.209496 , 
2020 , 0.209277 , 0.202753 , 
2040 , 0.195806 , 0.205204 , 
2060 , 0.225229 , 0.211985 , 
2080 , 0.181753 , 0.199929 , 
2100 , 0.19292 , 0.203205 , 
2120 , 0.153353 , 0.223419 , 
2140 , 0.188837 , 0.196946 , 
2160 , 0.294584 , 0.197729 , 
2180 , 0.20999 , 0.201398 , 
2200 , 0.150198 , 0.193474 , 
2220 , 0.12928 , 0.19881 , 
2240 , 0.133643 , 0.193112 , 
2260 , 0.138647 , 0.194357 , 
2280 , 0.2376 , 0.190173 , 
2300 , 0.239327 , 0.203124 , 
2320 , 0.198251 , 0.192911 , 
2340 , 0.192143 , 0.191508 , 
2360 , 0.163358 , 0.188104 , 
2380 , 0.18203 , 0.192264 , 
2400 , 0.163592 , 0.190337 , 
2420 , 0.272103 , 0.188621 , 
2440 , 0.257473 , 0.186385 , 
2460 , 0.352188 , 0.193487 , 
2480 , 0.128375 , 0.207086 , 
2500 , 0.224638 , 0.177743 , 
2520 , 0.21493 , 0.200089 , 
2540 , 0.170862 , 0.184523 , 
2560 , 0.302797 , 0.185094 , 
2580 , 0.144332 , 0.19846 , 
