0 , 0.66 , 0.623541 , 
20 , 0.7 , 0.72552 , 
40 , 0.74 , 0.744292 , 
60 , 0.74 , 0.783359 , 
80 , 0.78 , 0.792491 , 
100 , 0.78 , 0.801116 , 
120 , 0.8 , 0.800609 , 
140 , 0.82 , 0.807712 , 
160 , 0.8 , 0.809741 , 
180 , 0.86 , 0.814815 , 
200 , 0.87 , 0.809234 , 
220 , 0.8 , 0.813293 , 
240 , 0.79 , 0.825469 , 
260 , 0.83 , 0.835616 , 
280 , 0.88 , 0.836124 , 
300 , 0.79 , 0.824455 , 
320 , 0.84 , 0.842212 , 
340 , 0.84 , 0.855403 , 
360 , 0.86 , 0.848808 , 
380 , 0.79 , 0.824962 , 
400 , 0.85 , 0.851852 , 
420 , 0.86 , 0.848808 , 
440 , 0.83 , 0.851852 , 
460 , 0.84 , 0.854389 , 
480 , 0.9 , 0.875698 , 
500 , 0.86 , 0.865043 , 
520 , 0.85 , 0.863521 , 
540 , 0.87 , 0.865043 , 
560 , 0.9 , 0.874683 , 
580 , 0.84 , 0.870624 , 
600 , 0.9 , 0.869102 , 
620 , 0.92 , 0.87519 , 
640 , 0.86 , 0.882801 , 
660 , 0.88 , 0.87519 , 
680 , 0.85 , 0.878742 , 
700 , 0.88 , 0.878234 , 
720 , 0.91 , 0.888889 , 
740 , 0.84 , 0.873161 , 
760 , 0.87 , 0.883815 , 
780 , 0.91 , 0.881279 , 
800 , 0.9 , 0.887874 , 
820 , 0.86 , 0.883815 , 
840 , 0.9 , 0.880771 , 
860 , 0.85 , 0.886859 , 
880 , 0.85 , 0.89447 , 
900 , 0.89 , 0.897007 , 
920 , 0.96 , 0.89244 , 
940 , 0.91 , 0.898021 , 
960 , 0.9 , 0.899036 , 
980 , 0.89 , 0.897007 , 
1000 , 0.87 , 0.895992 , 
1020 , 0.83 , 0.892948 , 
1040 , 0.91 , 0.882801 , 
1060 , 0.93 , 0.891933 , 
1080 , 0.93 , 0.905124 , 
1100 , 0.89 , 0.889396 , 
1120 , 0.87 , 0.89447 , 
1140 , 0.92 , 0.90208 , 
1160 , 0.89 , 0.900051 , 
1180 , 0.91 , 0.886859 , 
1200 , 0.85 , 0.888889 , 
1220 , 0.93 , 0.902588 , 
1240 , 0.94 , 0.905124 , 
1260 , 0.93 , 0.890411 , 
1280 , 0.87 , 0.902588 , 
1300 , 0.93 , 0.905632 , 
1320 , 0.92 , 0.905632 , 
1340 , 0.93 , 0.90208 , 
1360 , 0.91 , 0.906139 , 
1380 , 0.92 , 0.907661 , 
1400 , 0.9 , 0.907154 , 
1420 , 0.93 , 0.908676 , 
1440 , 0.93 , 0.913749 , 
1460 , 0.95 , 0.913242 , 
1480 , 0.95 , 0.910705 , 
1500 , 0.93 , 0.91172 , 
1520 , 0.93 , 0.908676 , 
1540 , 0.96 , 0.905632 , 
1560 , 0.87 , 0.919838 , 
1580 , 0.91 , 0.906139 , 
1600 , 0.92 , 0.91172 , 
1620 , 0.92 , 0.916286 , 
1640 , 0.96 , 0.903095 , 
1660 , 0.9 , 0.916794 , 
1680 , 0.89 , 0.905124 , 
1700 , 0.93 , 0.917301 , 
1720 , 0.9 , 0.917301 , 
1740 , 0.96 , 0.917301 , 
1760 , 0.89 , 0.913749 , 
1780 , 0.93 , 0.918823 , 
1800 , 0.9 , 0.911213 , 
1820 , 0.89 , 0.914764 , 
1840 , 0.96 , 0.918823 , 
1860 , 0.89 , 0.921867 , 
1880 , 0.93 , 0.92136 , 
1900 , 0.93 , 0.92136 , 
1920 , 0.92 , 0.926941 , 
1940 , 0.91 , 0.918823 , 
1960 , 0.94 , 0.92136 , 
1980 , 0.93 , 0.92136 , 
2000 , 0.91 , 0.91933 , 
2020 , 0.96 , 0.917301 , 
2040 , 0.94 , 0.923896 , 
2060 , 0.92 , 0.930492 , 
2080 , 0.94 , 0.920852 , 
2100 , 0.93 , 0.919838 , 
2120 , 0.92 , 0.927448 , 
2140 , 0.94 , 0.915271 , 
2160 , 0.9 , 0.925926 , 
2180 , 0.91 , 0.920345 , 
2200 , 0.93 , 0.931 , 
2220 , 0.93 , 0.923896 , 
2240 , 0.93 , 0.927448 , 
2260 , 0.94 , 0.929477 , 
2280 , 0.87 , 0.92897 , 
2300 , 0.87 , 0.930492 , 
2320 , 0.91 , 0.938102 , 
2340 , 0.94 , 0.933029 , 
2360 , 0.95 , 0.923389 , 
2380 , 0.92 , 0.925419 , 
